18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.8,18.8,18.8
18.7,18.7,18.7
21.700849667068344,18.7,18.7
21.66563585461695,21.66563585461695,18.7
21.594325650755696,18.7,18.7
21.757913869147117,21.757913869147117,18.7
21.692147146826017,21.692147146826017,18.7
21.737719745170093,21.737719745170093,18.7
21.69151213623896,21.69151213623896,18.7
21.633787654431213,21.633787654431213,18.7
21.629846539259177,21.629846539259177,18.7
21.720880978403176,21.720880978403176,18.7
21.50467978230344,21.50467978230344,18.6
21.57059438785341,21.57059438785341,18.6
21.464861971653335,21.464861971653335,18.6
21.700836767260814,21.700836767260814,18.6
21.500325054500337,21.500325054500337,18.6
21.602450504278334,18.6,18.6
21.60407676301139,21.60407676301139,18.6
21.587520913730128,21.587520913730128,18.5
21.34838021300411,18.5,18.5
21.522584025477233,21.522584025477233,18.5
21.24899788446089,18.5,18.5
21.61514589514903,21.61514589514903,18.5
21.502653563149934,21.502653563149934,18.5
21.527085514410512,21.527085514410512,18.5
21.430125151009292,21.430125151009292,18.5
21.504428837785525,21.504428837785525,18.5
21.481560219416185,21.481560219416185,18.5
21.44736380675082,21.44736380675082,18.4
21.404032505627693,21.404032505627693,18.4
21.36698606776367,21.36698606776367,18.4
21.32421741332503,21.32421741332503,18.4
21.277531684475154,21.277531684475154,18.4
21.427103832953005,21.427103832953005,18.4
21.330516073738902,18.4,18.4
21.182324251938454,21.182324251938454,18.4
21.226374168393114,21.226374168393114,18.4
21.458972201683945,21.458972201683945,18.4
21.204998049159872,21.204998049159872,18.4
21.458517106150513,18.4,18.4
21.270310647120585,21.270310647120585,18.4
21.072051869140633,18.4,18.4
21.38828506244817,21.38828506244817,18.4
21.465497552036524,21.465497552036524,18.4
21.619110834570574,21.619110834570574,18.4
21.257738400542948,21.257738400542948,18.3
21.536071958921784,21.536071958921784,18.3
21.288388503787075,18.3,18.3
21.32182707966139,21.32182707966139,18.3
21.54391776317593,18.3,18.3
21.328945908890418,21.328945908890418,18.3
21.32587627047801,21.32587627047801,18.3
21.36198140112789,21.36198140112789,18.3
21.27363364949538,18.3,18.3
21.304469748398066,21.304469748398066,18.3
21.391480953270218,18.3,18.3
21.50502514609977,21.50502514609977,18.3
21.325530114811386,21.325530114811386,18.3
21.19859929541234,21.19859929541234,18.3
21.26061863060147,21.26061863060147,18.3
21.3960207763612,18.3,18.3
21.41291729812985,21.41291729812985,18.3
21.14962391085316,18.2,18.2
21.326509996240446,21.326509996240446,18.2
21.315680181240932,21.315680181240932,18.2
21.020442307617646,18.2,18.2
21.12619674076178,18.2,18.2
21.47103615357622,18.2,18.2
21.05445370342736,18.2,18.2
21.18088561901991,21.18088561901991,18.2
21.203765260671137,21.203765260671137,18.2
21.23260439481971,21.23260439481971,18.2
21.250087380355318,21.250087380355318,18.2
21.2498118253819,21.2498118253819,18.2
21.19388622375493,18.1,18.1
21.27507991603854,21.27507991603854,18.1
