1850	10	12.48
1850	11	21.31
1850	12	18.68
1851	1	26.01
1851	2	17.51
1851	3	26.82
1851	4	16.63
1851	5	12.22
1851	6	15.11
1851	7	17.55
1851	8	10.14
1851	9	7.45
1851	10	10.84
1851	11	10.50
1851	12	11.52
1852	1	27.93
1852	2	34.22
1852	3	14.85
1852	4	9.75
1852	5	7.07
1852	6	12.37
1852	7	12.93
1852	8	11.74
1852	9	19.60
1852	10	23.53
1852	11	63.61
1852	12	48.21
1853	1	40.07
1853	2	19.91
1853	3	14.87
1853	4	13.70
1853	5	9.76
1853	6	18.57
1853	7	15.48
1853	8	12.65
1853	9	12.91
1853	10	22.12
1853	11	20.89
1853	12	12.64
1854	1	21.80
1854	2	19.04
1854	3	11.90
1854	4	9.29
1854	5	10.34
1854	6	8.25
1854	7	8.01
1854	8	7.29
1854	9	5.97
1854	10	6.70
1854	11	10.69
1854	12	29.23
1855	1	13.62
1855	2	13.60
1855	3	16.80
1855	4	10.20
1855	5	9.09
1855	6	10.46
1855	7	17.98
1855	8	9.65
1855	9	6.39
1855	10	16.40
1855	11	10.56
1855	12	10.44
1856	1	21.42
1856	2	20.81
1856	3	12.60
1856	4	15.97
1856	5	20.36
1856	6	10.33
1856	7	10.23
1856	8	23.80
1856	9	25.64
1856	10	22.57
1856	11	17.79
1856	12	18.38
1857	1	22.91
1857	2	14.19
1857	3	15.79
1857	4	14.73
1857	5	9.54
1857	6	7.65
1857	7	7.15
1857	8	15.12
1857	9	13.58
1857	10	11.10
1857	11	10.68
1857	12	9.49
1858	1	9.12
1858	2	8.00
1858	3	8.85
1858	4	12.81
1858	5	10.09
1858	6	9.15
1858	7	7.74
1858	8	8.52
1858	9	9.62
1858	10	20.25
1858	11	12.01
1858	12	18.35
1859	1	16.43
1859	2	16.93
1859	3	26.85
1859	4	30.02
1859	5	11.56
1859	6	7.84
1859	7	6.70
1859	8	12.65
1859	9	18.86
1859	10	19.65
1859	11	24.35
1859	12	25.87
1860	1	32.60
1860	2	18.79
1860	3	32.66
1860	4	16.05
1860	5	15.44
1860	6	28.97
1860	7	12.00
1860	8	21.95
1860	9	16.00
1860	10	22.51
1860	11	25.74
1860	12	24.35
1861	1	13.09
1861	2	25.54
1861	3	47.24
1861	4	18.96
1861	5	11.42
1861	6	9.10
1861	7	12.19
1861	8	8.75
1861	9	10.06
1861	10	9.68
1861	11	18.92
1861	12	18.53
1862	1	17.43
1862	2	13.09
