1851	4	7.98
1851	5	6.63
1851	6	5.66
1851	7	5.18
1851	8	4.54
1851	9	4.05
1851	10	4.49
1851	11	4.40
1851	12	4.46
1852	1	5.56
1852	2	6.84
1852	3	6.16
1852	4	5.50
1852	5	5.27
1852	6	5.17
1852	7	5.18
1852	8	5.53
1852	9	6.12
1852	10	7.83
1852	11	11.30
1852	12	14.69
1853	1	16.32
1853	2	15.52
1853	3	12.97
1853	4	11.06
1853	5	9.13
1853	6	7.61
1853	7	7.23
1853	8	7.31
1853	9	6.69
1853	10	7.26
1853	11	8.39
1853	12	7.15
1854	1	7.16
1854	2	7.34
1854	3	6.07
1854	4	5.23
1854	5	5.33
1854	6	4.63
1854	7	4.31
1854	8	4.05
1854	9	3.67
1854	10	3.97
1854	11	4.20
1854	12	4.53
1855	1	4.55
1855	2	4.57
1855	3	5.01
1855	4	4.85
1855	5	4.65
1855	6	4.14
1855	7	4.34
1855	8	4.08
1855	9	4.14
1855	10	5.07
1855	11	6.06
1855	12	6.09
1856	1	6.80
1856	2	7.43
1856	3	6.68
1856	4	6.84
1856	5	7.24
1856	6	5.88
1856	7	5.13
1856	8	5.10
1856	9	4.75
1856	10	5.15
1856	11	5.38
1856	12	5.74
1857	1	6.57
1857	2	6.33
1857	3	6.05
1857	4	5.96
1857	5	5.14
1857	6	4.67
1857	7	4.29
1857	8	4.01
1857	9	4.08
1857	10	5.28
1857	11	6.62
1857	12	6.24
1858	1	6.15
1858	2	6.07
1858	3	5.65
1858	4	5.51
1858	5	5.36
1858	6	4.53
1858	7	4.39
1858	8	4.09
1858	9	3.97
1858	10	4.15
1858	11	4.42
1858	12	5.04
1859	1	5.81
1859	2	6.36
1859	3	6.59
1859	4	6.53
1859	5	6.09
1859	6	5.26
1859	7	4.94
1859	8	4.53
1859	9	4.86
1859	10	5.71
1859	11	7.01
1859	12	8.45
1860	1	9.87
1860	2	10.10
1860	3	9.02
1860	4	8.09
1860	5	7.20
1860	6	7.43
1860	7	7.99
1860	8	7.52
1860	9	8.00
1860	10	8.28
1860	11	8.12
1860	12	9.29
1861	1	9.40
1861	2	8.25
1861	3	8.62
1861	4	7.92
1861	5	6.31
1861	6	5.95
1861	7	5.80
1861	8	5.16
1861	9	5.19
1861	10	4.97
1861	11	5.59
1861	12	6.78
1862	1	7.00
1862	2	7.15
1862	3	7.50
1862	4	7.70
1862	5	7.06
1862	6	6.42
1862	7	5.66
1862	8	5.12
1862	9	4.78
1862	10	5.45
1862	11	6.03
1862	12	6.18
1863	1	7.47
1863	2	8.31
1863	3	7.23
1863	4	6.30
