1865	1	39.54
1865	2	46.30
1865	3	24.92
1865	4	14.23
1865	5	39.72
1865	6	8.81
1865	7	6.15
1865	8	17.54
1865	9	9.10
1865	10	27.70
1865	11	41.74
1865	12	42.68
1866	1	103.06
1866	2	65.09
1866	3	33.03
1866	4	23.70
1866	5	13.10
1866	6	12.07
1866	7	16.54
1866	8	28.51
1866	9	67.37
1866	10	25.67
1866	11	64.51
1866	12	81.70
1867	1	58.47
1867	2	48.34
1867	3	32.17
1867	4	56.07
1867	5	20.41
1867	6	11.14
1867	7	19.11
1867	8	13.70
1867	9	15.28
1867	10	29.20
1867	11	15.32
1867	12	23.01
1868	1	63.97
1868	2	63.06
1868	3	76.02
1868	4	38.23
1868	5	20.11
1868	6	8.75
1868	7	3.76
1868	8	11.24
1868	9	14.51
1868	10	30.85
1868	11	37.78
1868	12	102.05
1869	1	91.10
1869	2	97.29
1869	3	21.86
1869	4	17.44
1869	5	13.25
1869	6	8.32
1869	7	7.00
1869	8	6.89
1869	9	44.76
1869	10	20.09
1869	11	54.40
1869	12	87.47
1870	1	70.49
1870	2	59.41
1870	3	26.30
1870	4	16.35
1870	5	16.37
1870	6	10.14
1870	7	6.80
1870	8	9.95
1870	9	13.63
1870	10	55.82
1870	11	33.64
1870	12	30.95
1871	1	39.24
1871	2	44.27
1871	3	36.82
1871	4	27.18
1871	5	12.41
1871	6	13.07
1871	7	26.20
1871	8	21.07
1871	9	21.97
1871	10	39.42
1871	11	22.30
1871	12	56.03
1872	1	95.27
1872	2	77.97
1872	3	46.98
1872	4	25.00
1872	5	18.14
1872	6	23.20
1872	7	23.23
1872	8	29.78
1872	9	55.12
1872	10	83.60
1872	11	87.96
1872	12	93.15
1873	1	126.80
1873	2	24.31
1873	3	21.21
1873	4	11.33
1873	5	7.24
1873	6	6.21
1873	7	15.01
1873	8	26.33
1873	9	20.24
1873	10	38.81
1873	11	33.70
1873	12	27.75
1874	1	72.14
1874	2	40.62
1874	3	40.02
1874	4	29.63
1874	5	15.05
1874	6	8.90
1874	7	7.14
1874	8	32.72
1874	9	45.57
1874	10	91.89
1874	11	59.59
1874	12	42.67
1875	1	90.76
1875	2	22.86
1875	3	17.30
1875	4	12.59
1875	5	10.16
1875	6	13.93
1875	7	19.44
1875	8	16.81
1875	9	34.70
1875	10	39.13
1875	11	48.43
1875	12	57.52
1876	1	33.58
1876	2	54.96
1876	3	58.39
1876	4	28.20
1876	5	13.31
1876	6	13.76
1876	7	12.08
1876	8	17.17
1876	9	29.03
1876	10	28.51
1876	11	39.73
1876	12	87.24
1877	1	97.38
1877	2	48.30
1877	3	37.48
1877	4	28.05
1877	5	20.33
1877	6	17.81
1877	7	34.52
1877	8	69.95
1877	9	25.94
1877	10	74.38
1877	11	99.59
1877	12	57.00
1878	1	60.71
1878	2	35.83
1878	3	24.55
1878	4	22.19
1878	5	33.55
1878	6	21.70
1878	7	10.62
1878	8	22.40
1878	9	32.70
1878	10	52.36
1878	11	38.57
1878	12	37.64
1879	1	22.64
1879	2	24.80
1879	3	25.25
1879	4	18.04
1879	5	12.48
1879	6	21.21
1879	7	34.35
1879	8	44.00
1879	9	32.70
1879	10	19.81
1879	11	18.20
1879	12	27.93
1880	1	19.12
1880	2	53.54
1880	3	24.59
1880	4	22.17
1880	5	12.55
1880	6	11.70
1880	7	33.31
1880	8	12.03
1880	9	24.33
1880	10	21.30
1880	11	55.12
1880	12	63.38
1881	1	18.19
1881	2	35.66
1881	3	43.13
1881	4	16.94
1881	5	17.98
1881	6	20.14
1881	7	31.65
1881	8	46.92
1881	9	28.57
1881	10	25.24
1881	11	75.01
1881	12	64.51
1882	1	43.15
1882	2	56.05
1882	3	44.86
1882	4	46.42
1882	5	19.40
1882	6	24.54
1882	7	50.12
1882	8	27.72
1882	9	21.76
1882	10	30.27
1882	11	70.04
1882	12	50.51
1883	1	98.84
1883	2	89.90
1883	3	32.61
1883	4	22.16
1883	5	11.47
1883	6	17.62
