1865	1	45.62
1865	2	46.54
1865	3	31.60
1865	4	13.40
1865	5	34.23
1865	6	7.96
1865	7	11.98
1865	8	26.56
1865	9	8.88
1865	10	107.34
1865	11	50.64
1865	12	42.27
1866	1	105.74
1866	2	87.16
1866	3	46.02
1866	4	49.28
1866	5	13.92
1866	6	8.88
1866	7	19.80
1866	8	31.89
1866	9	71.34
1866	10	30.78
1866	11	63.69
1866	12	80.16
1867	1	82.82
1867	2	51.44
1867	3	64.75
1867	4	68.24
1867	5	24.63
1867	6	9.76
1867	7	26.58
1867	8	17.07
1867	9	21.88
1867	10	29.27
1867	11	13.76
1867	12	40.91
1868	1	89.00
1868	2	73.14
1868	3	64.14
1868	4	52.65
1868	5	14.37
1868	6	6.25
1868	7	2.39
1868	8	4.88
1868	9	21.03
1868	10	39.47
1868	11	51.89
1868	12	170.17
1869	1	52.98
1869	2	116.47
1869	3	33.51
1869	4	32.24
1869	5	36.24
1869	6	12.30
1869	7	5.72
1869	8	3.46
1869	9	30.35
1869	10	26.68
1869	11	62.18
1869	12	86.99
1870	1	62.49
1870	2	46.41
1870	3	32.03
1870	4	15.82
1870	5	14.06
1870	6	10.14
1870	7	6.44
1870	8	4.26
1870	9	7.42
1870	10	54.03
1870	11	30.10
1870	12	63.98
1871	1	42.84
1871	2	49.89
1871	3	32.68
1871	4	45.89
1871	5	12.08
1871	6	9.06
1871	7	25.33
1871	8	14.70
1871	9	34.58
1871	10	43.23
1871	11	34.82
1871	12	67.11
1872	1	80.26
1872	2	61.92
1872	3	55.02
1872	4	46.31
1872	5	33.13
1872	6	28.54
1872	7	44.38
1872	8	37.10
1872	9	69.03
1872	10	116.84
1872	11	98.76
1872	12	109.36
1873	1	100.33
1873	2	37.42
1873	3	38.77
1873	4	14.17
1873	5	13.19
1873	6	8.58
1873	7	11.34
1873	8	22.00
1873	9	26.92
1873	10	42.89
1873	11	42.22
1873	12	39.49
1874	1	59.59
1874	2	38.62
1874	3	47.50
1874	4	39.53
1874	5	17.77
1874	6	8.42
1874	7	5.85
1874	8	22.75
1874	9	34.88
1874	10	66.32
1874	11	59.84
1874	12	74.85
1875	1	114.77
1875	2	39.15
1875	3	33.06
1875	4	18.80
1875	5	11.27
1875	6	13.13
1875	7	30.23
1875	8	19.68
1875	9	36.83
1875	10	64.28
1875	11	92.94
1875	12	72.07
1876	1	41.00
1876	2	69.98
1876	3	70.50
1876	4	47.70
1876	5	14.82
1876	6	17.82
1876	7	8.65
1876	8	9.41
1876	9	33.37
1876	10	34.42
1876	11	59.66
1876	12	299.74
1877	1	127.88
1877	2	64.82
1877	3	71.32
1877	4	57.20
1877	5	36.68
1877	6	15.10
1877	7	28.96
1877	8	128.91
1877	9	31.52
1877	10	59.63
1877	11	77.99
1877	12	49.75
1878	1	79.13
1878	2	39.65
1878	3	33.69
1878	4	34.22
1878	5	49.60
1878	6	24.01
1878	7	9.43
1878	8	29.21
1878	9	34.39
1878	10	41.77
1878	11	85.17
1878	12	52.21
1879	1	40.11
1879	2	46.75
