1850	6	3.05
1850	7	2.21
1850	8	1.90
1850	9	1.93
1850	10	2.70
1850	11	17.28
1850	12	16.36
1851	1	27.18
1851	2	10.54
1851	3	23.45
1851	4	11.97
1851	5	3.58
1851	6	2.12
1851	7	1.80
1851	8	1.78
1851	9	1.13
1851	10	2.46
1851	11	2.40
1851	12	1.99
1852	1	23.02
1852	2	11.78
1852	3	5.13
1852	4	3.34
1852	5	3.80
1852	6	20.19
1852	7	3.45
1852	8	9.31
1852	9	25.33
1852	10	70.09
1852	11	68.28
1852	12	50.70
1853	1	52.65
1853	2	13.10
1853	3	10.89
1853	4	12.77
1853	5	4.65
1853	6	2.55
1853	7	2.40
1853	8	2.53
1853	9	2.57
1853	10	28.08
1853	11	8.32
1853	12	5.19
1854	1	11.42
1854	2	5.89
1854	3	3.94
1854	4	2.49
1854	5	6.98
1854	6	3.22
1854	7	2.01
1854	8	1.64
1854	9	1.37
1854	10	4.91
1854	11	7.27
1854	12	11.10
1855	1	5.47
1855	2	6.56
1855	3	12.04
1855	4	4.10
1855	5	3.56
1855	6	2.52
1855	7	2.02
1855	8	1.88
1855	9	1.16
1855	10	6.82
1855	11	10.77
1855	12	10.85
1856	1	13.76
1856	2	9.61
1856	3	7.87
1856	4	20.61
1856	5	20.70
1856	6	4.09
1856	7	2.36
1856	8	2.19
1856	9	7.34
1856	10	6.88
1856	11	5.96
1856	12	16.45
1857	1	24.74
1857	2	6.87
1857	3	8.23
1857	4	7.97
1857	5	3.77
1857	6	2.56
1857	7	2.01
1857	8	1.85
1857	9	10.29
1857	10	18.23
1857	11	14.23
1857	12	6.58
1858	1	7.12
1858	2	6.25
1858	3	5.57
1858	4	6.59
1858	5	4.42
1858	6	2.38
1858	7	1.60
1858	8	1.72
1858	9	1.30
1858	10	1.48
1858	11	1.90
1858	12	4.21
1859	1	7.47
1859	2	9.58
1859	3	9.00
1859	4	8.18
1859	5	4.38
1859	6	2.61
1859	7	1.87
1859	8	1.56
1859	9	2.48
1859	10	15.19
1859	11	28.02
1859	12	37.13
1860	1	33.58
1860	2	13.62
1860	3	18.99
1860	4	15.51
1860	5	11.60
1860	6	14.86
1860	7	4.46
1860	8	8.36
1860	9	7.25
1860	10	7.43
1860	11	13.59
1860	12	16.73
1861	1	6.31
1861	2	10.36
1861	3	12.98
1861	4	4.81
1861	5	2.77
1861	6	2.18
1861	7	2.04
1861	8	1.75
1861	9	1.35
1861	10	1.70
1861	11	26.13
1861	12	13.85
1862	1	12.59
1862	2	7.46
1862	3	22.98
1862	4	10.87
1862	5	6.46
1862	6	3.94
1862	7	2.43
1862	8	1.96
1862	9	1.98
1862	10	19.73
1862	11	7.85
1862	12	11.84
1863	1	20.91
1863	2	9.02
1863	3	5.82
1863	4	3.71
1863	5	3.03
1863	6	8.03
1863	7	2.69
1863	8	1.56
1863	9	3.11
1863	10	6.30
1863	11	9.16
1863	12	10.54
1864	1	7.00
1864	2	7.23
1864	3	18.86
1864	4	5.54
1864	5	3.73
1864	6	2.53
1864	7	1.51
1864	8	1.09
1864	9	1.25
1864	10	1.60
1864	11	9.37
1864	12	6.39
1865	1	23.94
1865	2	18.47
1865	3	11.73
1865	4	4.69
1865	5	8.21
1865	6	3.43
1865	7	3.46
1865	8	10.01
1865	9	2.81
1865	10	36.05
1865	11	22.06
1865	12	11.99
1866	1	38.02
1866	2	52.98
1866	3	21.27
1866	4	10.95
1866	5	4.35
1866	6	3.73
1866	7	2.96
1866	8	2.24
1866	9	16.07
1866	10	6.84
1866	11	9.40
1866	12	10.65
1867	1	22.25
1867	2	13.72
1867	3	18.04
1867	4	8.39
1867	5	5.04
1867	6	2.96
1867	7	4.33
1867	8	2.82
1867	9	1.97
1867	10	6.05
1867	11	5.75
1867	12	12.06
1868	1	25.70
1868	2	10.35
1868	3	8.15
1868	4	7.76
1868	5	3.73
1868	6	2.15
1868	7	1.31
1868	8	1.61
1868	9	1.85
1868	10	3.05
1868	11	4.14
1868	12	37.81
1869	1	31.49
1869	2	24.66
1869	3	18.13
1869	4	7.51
