1865	1	29.60
1865	2	31.56
1865	3	15.21
1865	4	6.27
1865    5  	6.92
1865	6	5.99
1865	7	8.23
1865	8	17.13
1865	9	4.10
1865	10	13.22
1865	11	27.67
1865	12	23.60
1866	1	41.77
1866	2	27.76
1866	3	20.09
1866	4	10.65
1866	5	6.66
1866	6	4.49
1866	7	3.39
1866	8	6.82
1866	9	33.58
1866	10	11.95
1866	11	17.00
1866	12	33.63
1867	1	34.59
1867	2	35.61
1867	3	34.76
1867	4	24.93
1867	5	16.81
1867	6	5.03
1867	7	5.34
1867	8	3.55
1867	9	1.89
1867	10	11.85
1867	11	7.50
1867	12	9.95
1868	1	26.12
1868	2	18.34
1868	3	16.63
1868	4	15.23
1868	5	6.31
1868	6	2.29
1868	7	0.98
1868	8	5.64
1868	9	11.42
1868	10	18.29
1868	11	14.63
1868	12	52.13
1869	1	37.25
1869	2	32.78
1869	3	14.42
1869	4	7.45
1869	5	24.11
1869	6	3.88
1869	7	1.10
1869	8	0.71
1869	9	3.90
1869	10	9.49
1869	11	19.35
1869	12	31.90
1870	1	17.93
1870	2	16.62
1870	3	11.99
1870	4	4.87
1870	5	4.14
1870	6	2.05
1870	7	0.78
1870	8	1.02
1870	9	1.31
1870	10	15.21
1870	11	11.35
1870	12	11.64
1871	1	21.82
1871	2	18.31
1871	3	11.38
1871	4	19.43
1871	5	5.24
1871	6	2.85
1871	7	13.11
1871	8	5.62
1871	9	11.67
1871	10	22.96
1871	11	12.47
1871	12	17.14
1872	1	38.58
1872	2	35.31
1872	3	20.59
1872	4	14.46
1872	5	9.81
1872	6	10.04
1872	7	16.38
1872	8	9.94
1872	9	11.62
1872	10	31.66
1872	11	37.60
1872	12	46.15
1873	1	37.55
1873	2	17.38
1873	3	25.55
1873	4	8.00
1873	5	5.88
1873	6	4.60
1873	7	6.65
1873	8	15.77
1873	9	10.70
1873	10	15.62
1873	11	22.90
1873	12	11.44
1874	1	24.63
1874	2	21.19
1874	3	11.94
1874	4	8.05
1874	5	3.87
1874	6	1.91
1874	7	1.76
1874	8	5.77
1874	9	16.38
1874	10	25.45
1874	11	17.29
1874	12	28.28
1875	1	47.44
1875	2	18.01
1875	3	10.53
1875	4	9.19
1875	5	9.83
1875	6	9.85
1875	7	10.73
1875	8	8.33
1875	9	9.60
