1865	1	12.29
1865	2	17.85
1865	3	15.49
1865	4	10.07
1865	5	7.32
1865	6	5.87
1865	7	6.62
1865	8	9.91
1865	9	6.58
1865	10	20.27
1865	11	31.70
1865	12	20.90
1866	1	30.82
1866	2	58.93
1866	3	32.81
1866	4	18.33
1866	5	13.76
1866	6	9.95
1866	7	9.16
1866	8	10.40
1866	9	12.76
1866	10	12.84
1866	11	17.15
1866	12	24.35
1867	1	37.35
1867	2	35.00
1867	3	31.74
1867	4	26.15
1867	5	21.24
1867	6	11.82
1867	7	11.88
1867	8	10.48
1867	9	8.30
1867	10	11.65
1867	11	11.69
1867	12	15.21
1868	1	27.08
1868	2	30.00
1868	3	24.51
1868	4	18.06
1868	5	10.23
1868	6	5.74
1868	7	1.22
1868	8	1.79
1868	9	3.15
1868	10	8.05
1868	11	9.62
1868	12	23.75
1869	1	39.61
1869	2	41.52
1869	3	33.95
1869	4	21.55
1869	5	20.31
1869	6	11.85
1869	7	6.59
1869	8	5.02
1869	9	7.80
1869	10	8.75
1869	11	11.55
1869	12	25.30
1870	1	24.63
1870	2	21.54
1870	3	20.79
1870	4	13.14
1870	5	7.37
1870	6	5.11
1870	7	2.79
1870	8	1.53
1870	9	0.87
1870	10	6.34
1870	11	8.45
1870	12	11.63
1871	1	12.81
1871	2	13.96
1871	3	12.38
1871	4	13.64
1871	5	8.33
1871	6	7.63
1871	7	8.80
1871	8	5.66
1871	9	8.98
1871	10	11.03
1871	11	9.88
1871	12	9.91
1872	1	24.37
1872	2	22.72
1872	3	19.71
1872	4	18.52
1872	5	13.08
1872	6	9.62
1872	7	13.28
1872	8	12.84
1872	9	8.93
1872	10	20.49
1872	11	46.59
1872	12	68.68
1873	1	69.18
1873	2	53.80
1873	3	39.65
1873	4	24.07
1873	5	17.44
1873	6	14.04
1873	7	11.23
1873	8	9.76
1873	9	9.53
1873	10	13.30
1873	11	17.81
1873	12	15.08
1874	1	18.55
1874	2	21.79
1874	3	15.41
1874	4	11.61
1874	5	8.37
1874	6	5.34
1874	7	2.82
1874	8	1.43
1874	9	2.47
1874	10	6.86
1874	11	9.94
1874	12	11.71
1875	1	18.05
1875	2	17.90
1875	3	12.41
1875	4	10.19
1875	5	8.32
1875	6	7.42
1875	7	18.08
1875	8	12.06
1875	9	8.66
1875	10	30.70
1875	11	81.86
1875	12	42.26
1876	1	39.23
1876	2	58.22
1876	3	54.62
1876	4	46.26
1876	5	22.62
1876	6	12.38
1876	7	9.05
1876	8	6.90
1876	9	12.19
1876	10	13.35
1876	11	20.76
1876	12	58.89
1877	1	104.28
1877	2	78.55
1877	3	59.59
1877	4	55.82
1877	5	29.43
1877	6	14.00
1877	7	13.40
1877	8	16.54
1877	9	12.48
1877	10	13.04
1877	11	25.46
1877	12	30.51
1878	1	26.89
1878	2	29.22
1878	3	20.40
1878	4	15.96
1878	5	26.00
1878	6	15.49
1878	7	7.57
1878	8	12.00
1878	9	10.24
1878	10	10.74
1878	11	30.38
1878	12	31.47
1879	1	26.47
1879	2	46.13
1879	3	30.55
1879	4	21.16
1879	5	21.64
1879	6	23.85
1879	7	23.23
1879	8	27.73
1879	9	24.55
1879	10	16.97
1879	11	17.69
1879	12	16.26
1880	1	13.97
1880	2	23.22
1880	3	20.79
1880	4	14.59
1880	5	10.03
1880	6	8.48
1880	7	16.73
1880	8	10.74
1880	9	13.31
1880	10	47.63
1880	11	47.95
1880	12	41.12
1881	1	37.43
1881	2	47.93
1881	3	35.87
1881	4	21.44
1881	5	12.47
1881	6	9.25
1881	7	8.74
1881	8	13.31
1881	9	10.74
1881	10	15.43
1881	11	23.87
1881	12	40.59
1882	1	38.62
1882	2	36.74
1882	3	30.71
1882	4	31.60
1882	5	18.10
1882	6	12.72
1882	7	12.10
1882	8	9.94
1882	9	9.99
1882	10	35.34
1882	11	65.01
1882	12	65.65
1883	1	66.17
1883	2	95.14
1883	3	54.49
1883	4	30.44
1883	5	21.07
1883	6	15.25
1883	7	14.56
1883	8	9.75
1883	9	14.80
1883	10	19.98
1883	11	30.51
1883	12	26.63
1884	1	32.28
1884	2	26.48
1884	3	20.68
1884	4	15.44
1884	5	9.90
1884	6	6.55
1884	7	6.76
1884	8	5.84
1884	9	5.01
1884	10	6.70
1884	11	7.88
1884	12	11.04
1885	1	14.76
1885	2	21.90
1885	3	16.58
1885	4	13.62
1885	5	11.83
1885	6	8.33
1885	7	5.05
1885	8	4.73
1885	9	7.38
1885	10	18.11
1885	11	33.61
1885	12	23.77
1886	1	33.19
1886	2	25.56
1886	3	21.56
1886	4	16.93
1886	5	19.90
1886	6	10.03
1886	7	8.85
1886	8	8.49
1886	9	6.70
1886	10	14.31
1886	11	23.93
1886	12	43.85
1887	1	44.56
1887	2	29.85
1887	3	23.43
1887	4	18.86
1887	5	13.76
1887	6	7.98
1887	7	4.61
1887	8	1.67
1887	9	1.81
1887	10	4.96
1887	11	9.23
1887	12	10.08
1888	1	10.02
1888	2	12.80
1888	3	19.89
1888	4	14.64
1888	5	8.36
1888	6	6.44
1888	7	8.75
1888	8	7.80
1888	9	6.22
1888	10	6.71
1888	11	16.60
1888	12	18.80
1889	1	15.17
1889	2	20.54
1889	3	21.23
1889	4	17.31
1889	5	21.61
1889	6	12.43
1889	7	9.59
1889	8	9.43
1889	9	9.50
1889	10	17.66
1889	11	18.26
1889	12	16.70
1890	1	25.69
1890	2	23.71
1890	3	23.86
1890	4	16.91
1890	5	11.93
1890	6	8.98
1890	7	8.95
1890	8	7.82
1890	9	5.50
1890	10	6.92
1890	11	10.69
1890	12	9.02
1891	1	13.61
1891	2	12.59
1891	3	10.64
1891	4	8.82
1891	5	9.58
1891	6	6.61
1891	7	5.70
1891	8	8.71
1891	9	6.40
1891	10	20.52
1891	11	33.02
1891	12	41.64
1892	1	29.14
1892	2	30.93
1892	3	21.06
1892	4	14.89
1892	5	10.74
1892	6	8.70
1892	7	7.96
1892	8	7.84
1892	9	8.66
1892	10	21.06
1892	11	25.07
1892	12	19.77
1893	1	23.93
1893	2	33.75
1893	3	19.43
1893	4	10.74
