1865	1	2.54
1865	2	3.31
1865	3	4.23
1865	4	2.58
1865	5	1.88
1865	6	1.59
1865	7	2.57
1865	8	2.66
1865	9	1.68
1865	10	4.41
1865	11	4.44
1865	12	3.37
1866	1	4.95
1866	2	8.82
1866	3	6.22
1866	4	4.15
1866	5	2.98
1866	6	2.48
1866	7	2.17
1866	8	2.10
1866	9	3.28
1866	10	2.52
1866	11	4.94
1866	12	7.12
1867	1	10.09
1867	2	6.47
1867	3	4.65
1867	4	5.06
1867	5	5.71
1867	6	2.92
1867	7	3.42
1867	8	2.78
1867	9	2.70
1867	10	3.68
1867	11	3.12
1867	12	6.52
1868	1	7.32
1868	2	6.08
1868	3	6.25
1868	4	5.86
1868	5	3.15
1868	6	2.14
1868	7	1.79
1868	8	1.94
1868	9	2.65
1868	10	2.95
1868	11	3.50
1868	12	8.41
1869	1	7.80
1869	2	6.19
1869	3	5.57
1869	4	3.49
1869	5	3.40
1869	6	2.30
1869	7	1.66
1869	8	1.67
1869	9	2.35
1869	10	3.23
1869	11	3.75
1869	12	8.10
1870	1	6.40
1870	2	4.11
1870	3	4.00
1870	4	2.82
1870	5	2.01
1870	6	1.70
1870	7	1.68
1870	8	1.75
1870	9	1.85
1870	10	2.95
1870	11	3.34
1870	12	7.00
1871	1	4.88
1871	2	4.65
1871	3	3.64
1871	4	4.54
1871	5	2.93
1871	6	2.40
1871	7	2.67
1871	8	1.86
1871	9	3.11
1871	10	3.05
1871	11	3.89
1871	12	4.34
1872	1	6.19
1872	2	5.06
1872	3	5.86
1872	4	5.51
1872	5	3.96
1872	6	3.37
1872	7	4.00
1872	8	7.07
1872	9	6.51
1872	10	7.00
1872	11	12.35
1872	12	16.75
1873	1	13.04
1873	2	10.54
1873	3	9.07
1873	4	5.60
1873	5	4.93
1873	6	3.34
1873	7	2.65
1873	8	2.48
1873	9	2.99
1873	10	3.71
1873	11	3.37
1873	12	3.12
1874	1	3.60
1874	2	3.82
1874	3	3.05
1874	4	2.48
1874	5	2.02
1874	6	1.66
1874	7	1.46
1874	8	1.40
1874	9	1.79
1874	10	2.07
1874	11	3.25
1874	12	4.42
1875	1	5.59
1875	2	4.77
1875	3	3.15
1875	4	2.49
1875	5	2.02
1875	6	1.82
1875	7	4.59
1875	8	2.60
1875	9	2.15
1875	10	3.61
1875	11	9.29
1875	12	8.84
1876	1	5.99
1876	2	8.60
1876	3	8.50
1876	4	9.22
1876	5	4.11
1876	6	2.88
1876	7	2.82
1876	8	2.69
1876	9	5.34
1876	10	3.51
1876	11	5.36
1876	12	9.12
1877	1	9.34
1877	2	8.96
1877	3	7.04
1877	4	5.61
1877	5	3.79
1877	6	2.56
1877	7	2.16
1877	8	2.59
1877	9	2.66
1877	10	2.65
1877	11	3.66
1877	12	4.31
1878	1	5.13
1878	2	4.41
1878	3	3.28
1878	4	2.65
1878	5	3.96
1878	6	2.53
1878	7	1.76
1878	8	3.85
1878	9	3.28
1878	10	3.74
1878	11	12.76
1878	12	11.36
1879	1	5.20
1879	2	6.34
1879	3	4.19
1879	4	4.21
1879	5	3.84
1879	6	4.09
1879	7	6.50
1879	8	6.54
1879	9	6.38
1879	10	4.51
1879	11	5.15
1879	12	4.31
1880	1	3.37
1880	2	4.08
1880	3	3.36
1880	4	3.35
1880	5	2.31
1880	6	2.16
1880	7	4.04
1880	8	2.86
1880	9	3.56
1880	10	8.08
1880	11	6.83
1880	12	6.69
1881	1	5.65
1881	2	8.24
